# ell D_l^TT D_l^EE D_l^BB D_l^TE C_l^kk
1.698000000000000000e+03 3.467537200084252618e+02 1.198572696533400084e+01 5.930745799429927578e-02 -2.645406976269740085e+01 4.259848192169435353e-09
1.699000000000000000e+03 3.469525393449666808e+02 1.188683107217014090e+01 5.927344850664502396e-02 -2.640135290837149995e+01 4.255703886620139455e-09
1.700000000000000000e+03 3.471452524453521846e+02 1.178721242571185002e+01 5.923949259469306339e-02 -2.634464064064188449e+01 4.251566037045130290e-09
1.701000000000000000e+03 3.473246182227514396e+02 1.168982656463577818e+01 5.920558345623147534e-02 -2.628244272117315106e+01 4.247435641437230432e-09
1.702000000000000000e+03 3.475130924179682665e+02 1.159168818657963840e+01 5.917171430204047622e-02 -2.621548413503710506e+01 4.243310663278990213e-09
1.703000000000000000e+03 3.476885745433528427e+02 1.149500988635218945e+01 5.913787836106140089e-02 -2.614448624027520296e+01 4.239192102677402456e-09
1.704000000000000000e+03 3.478586651519651127e+02 1.139754894665317586e+01 5.910406888561573618e-02 -2.606794203121089382e+01 4.235079947278537946e-09
1.705000000000000000e+03 3.480235376447604381e+02 1.130151809252120820e+01 5.907027915654971401e-02 -2.598657152127093539e+01 4.230974184728499730e-09
1.706000000000000000e+03 3.481759382035620547e+02 1.120393218322728757e+01 5.903650248840529996e-02 -2.590035150107497586e+01 4.226874802673432214e-09
1.707000000000000000e+03 3.483308882250419174e+02 1.110774665410998452e+01 5.900273223443017190e-02 -2.581074323429033157e+01 4.222781788759510408e-09
1.708000000000000000e+03 3.484737048809225826e+02 1.101294677084805862e+01 5.896896179153321427e-02 -2.571549452874882036e+01 4.218695130632945720e-09
1.709000000000000000e+03 3.486119804296142775e+02 1.091877532116676086e+01 5.893518460511198293e-02 -2.561606537032229625e+01 4.214614815939986781e-09
1.710000000000000000e+03 3.487384540294931412e+02 1.082596030647414942e+01 5.890139417375835768e-02 -2.551168743205335687e+01 4.210541835025120881e-09
1.711000000000000000e+03 3.488532885540238340e+02 1.073374469592413227e+01 5.886758405377737896e-02 -2.540233433353724024e+01 4.206474169170294851e-09
1.712000000000000000e+03 3.489714961589164091e+02 1.064062899290300912e+01 5.883374786358219755e-02 -2.528946421305109737e+01 4.202412809689526933e-09
1.713000000000000000e+03 3.490709588515027235e+02 1.054882661393682319e+01 5.879987928783940443e-02 -2.517230692492635669e+01 4.198357744229203897e-09
1.714000000000000000e+03 3.491592590625032244e+02 1.045832339251685639e+01 5.876597208143979900e-02 -2.505009173715962234e+01 4.194308960435743117e-09
1.715000000000000000e+03 3.492365514703428175e+02 1.036762014534101262e+01 5.873202007326158020e-02 -2.492501759175754827e+01 4.190266445955600848e-09
1.716000000000000000e+03 3.493178398281636987e+02 1.027818805096924315e+01 5.869801716965402510e-02 -2.479482749031096844e+01 4.186230188435268909e-09
1.717000000000000000e+03 3.493809975436625450e+02 1.018927071589118505e+01 5.866395735772603898e-02 -2.466097669229274558e+01 4.182201171475179773e-09
1.718000000000000000e+03 3.494261726368691825e+02 1.010159699050482907e+01 5.862983470833442456e-02 -2.452343478857466508e+01 4.178177389856564292e-09
1.719000000000000000e+03 3.494683620759639098e+02 1.001441072250505648e+01 5.859564337886479651e-02 -2.438142827515740052e+01 4.174159828138925363e-09
1.720000000000000000e+03 3.495077092412120692e+02 9.928441010181364490e+00 5.856137761570230638e-02 -2.423641081460823443e+01 4.170148473968889637e-09
1.721000000000000000e+03 3.495295038920802426e+02 9.843674518124414519e+00 5.852703175643881456e-02 -2.408686531020049770e+01 4.166143314993120163e-09
1.722000000000000000e+03 3.495487358875753898e+02 9.758612917841162471e+00 5.849260023179927992e-02 -2.393424441774879341e+01 4.162144338858319693e-09
1.723000000000000000e+03 3.495506901598299692e+02 9.674728265778748337e+00 5.845807756735465349e-02 -2.377777262013396609e+01 4.158152523442163449e-09
1.724000000000000000e+03 3.495355004409402682e+02 9.592750193757700217e+00 5.842345838487741916e-02 -2.361815905201118682e+01 4.154165874980855593e-09
1.725000000000000000e+03 3.495107236180409132e+02 9.510438224315008071e+00 5.838873740347964164e-02 -2.345462726219509975e+01 4.150185372302287631e-09
1.726000000000000000e+03 3.494764884665824525e+02 9.430007398458092993e+00 5.835390944049703710e-02 -2.328862803871508902e+01 4.146211003053297146e-09
1.727000000000000000e+03 3.494329212617590201e+02 9.349960090830892412e+00 5.831896941211619362e-02 -2.311864148403425290e+01 4.142242754880758117e-09
1.728000000000000000e+03 3.493727201430157265e+02 9.272511637293412434e+00 5.828391233373362429e-02 -2.294611752792507176e+01 4.138281600933702447e-09
1.729000000000000000e+03 3.493108576065441184e+02 9.195422149916408827e+00 5.824873332011235028e-02 -2.277027800299507376e+01 4.134325556913424557e-09
1.730000000000000000e+03 3.492177498756632303e+02 9.118679581892960684e+00 5.821342758529698264e-02 -2.259034434535521996e+01 4.130375596911874421e-09
1.731000000000000000e+03 3.491232156489602403e+02 9.043014604868895745e+00 5.817799044236460215e-02 -2.240925042042445625e+01 4.126431708576064984e-09
1.732000000000000000e+03 3.490125173510555214e+02 8.968415486194155406e+00 5.814241730292265403e-02 -2.222398922386283360e+01 4.122493879553041450e-09
1.733000000000000000e+03 3.488931917608384765e+02 8.895613216097281395e+00 5.810670367650772050e-02 -2.203675133262641594e+01 4.118563078299456829e-09
1.734000000000000000e+03 3.487579218920122344e+02 8.823111259785257232e+00 5.807084516979792166e-02 -2.184675673113663663e+01 4.114637329909094161e-09
1.735000000000000000e+03 3.486068138757677843e+02 8.752383496971255283e+00 5.803483748564959577e-02 -2.165322507505700500e+01 4.110717603774299101e-09
1.736000000000000000e+03 3.484473969704055207e+02 8.681933723832282013e+00 5.799867642212448715e-02 -2.145908851767003966e+01 4.106803887542260784e-09
1.737000000000000000e+03 3.482723466977069506e+02 8.613978717399566776e+00 5.796235787128797834e-02 -2.126133841134704028e+01 4.102896168860195643e-09
1.738000000000000000e+03 3.480817617308576359e+02 8.546280049883657526e+00 5.792587781808057612e-02 -2.106142119660389511e+01 4.098995411528269158e-09
1.739000000000000000e+03 3.478905895337125003e+02 8.480312277936841170e+00 5.788923233902785320e-02 -2.086004047873542078e+01 4.095099649960894980e-09
1.740000000000000000e+03 3.476692213761989478e+02 8.415322444355078702e+00 5.785241760095271440e-02 -2.065641447952151921e+01 4.091209848886783571e-09
1.741000000000000000e+03 3.474548767256394513e+02 8.351300329721562221e+00 5.781542985968982779e-02 -2.044976117649780534e+01 4.087325995953291983e-09
1.742000000000000000e+03 3.472105163887900972e+02 8.288978453994063855e+00 5.777826545882556314e-02 -2.024301112978397299e+01 4.083449051260993111e-09
1.743000000000000000e+03 3.469585037793795550e+02 8.227604390538024504e+00 5.774092082840707324e-02 -2.003315418396286773e+01 4.079577056629556458e-09
1.744000000000000000e+03 3.466914974359477810e+02 8.167911017607080382e+00 5.770339248380609853e-02 -1.982237792000348975e+01 4.075710973082431229e-09
1.745000000000000000e+03 3.464095791647806664e+02 8.108403707272813676e+00 5.766567702453592736e-02 -1.960989948222112389e+01 4.071850788267115098e-09
1.746000000000000000e+03 3.461128284327491542e+02 8.051300826804959954e+00 5.762777113326471995e-02 -1.939567840526802556e+01 4.067996489831137170e-09
1.747000000000000000e+03 3.458087480098681112e+02 7.995850677503486104e+00 5.758967157486925142e-02 -1.918041662864796493e+01 4.064149033282268276e-09
1.748000000000000000e+03 3.454825614863999590e+02 7.942044308483469095e+00 5.755137519562870951e-02 -1.896407338624832306e+01 4.060306469633305255e-09
1.749000000000000000e+03 3.451417670393407775e+02 7.888387830413559954e+00 5.751287892254949158e-02 -1.874512265838316338e+01 4.056469755307877449e-09
1.750000000000000000e+03 3.447864349481386625e+02 7.836357791708575604e+00 5.747417976287165498e-02 -1.852649368634117977e+01 4.052638877953656238e-09
1.751000000000000000e+03 3.444166246012285342e+02 7.785203752223122997e+00 5.743527480370064914e-02 -1.830740141052814351e+01 4.048814789638224533e-09
1.752000000000000000e+03 3.440397842349823918e+02 7.734920064492797565e+00 5.739616121182256753e-02 -1.808557000579364527e+01 4.044995549723273570e-09
1.753000000000000000e+03 3.436484999712150739e+02 7.685501782150354622e+00 5.735683623367646838e-02 -1.786466268766917054e+01 4.041182112231367253e-09
1.754000000000000000e+03 3.432427813369145611e+02 7.638429275888699799e+00 5.731729719557090291e-02 -1.764240211577871875e+01 4.037375427552461160e-09
1.755000000000000000e+03 3.428226356494106426e+02 7.593475215673628043e+00 5.727754150402451783e-02 -1.741948115832026645e+01 4.033573560706232225e-09
1.756000000000000000e+03 3.423954936502086639e+02 7.548853084158568372e+00 5.723756664635202412e-02 -1.719585009401654219e+01 4.029777462988785091e-09
1.757000000000000000e+03 3.419465070124606996e+02 7.505672552550296750e+00 5.719737019137019485e-02 -1.697220175152956401e+01 4.025987123301634819e-09
1.758000000000000000e+03 3.414756764720607407e+02 7.463781131423957937e+00 5.715694979037038576e-02 -1.674848639883357038e+01 4.022203488424217689e-09
1.759000000000000000e+03 3.410052774573698571e+02 7.423323552735849873e+00 5.711630317823043063e-02 -1.652465432004080270e+01 4.018424630603093262e-09
1.760000000000000000e+03 3.405130294676003473e+02 7.384370489281976369e+00 5.707542817472856939e-02 -1.629991326717501821e+01 4.014651497518364328e-09
1.761000000000000000e+03 3.400063523249020818e+02 7.346770042850289784e+00 5.703432268599936683e-02 -1.607569872438740433e+01 4.010885033255914805e-09
1.762000000000000000e+03 3.394852380502167080e+02 7.310444769814265165e+00 5.699298470618796575e-02 -1.585121854710988742e+01 4.007123315453759950e-09
1.763000000000000000e+03 3.389571021129804080e+02 7.275688706665382810e+00 5.695141231922765113e-02 -1.562642322614072476e+01 4.003367289094367226e-09
1.764000000000000000e+03 3.384219321797760358e+02 7.242424807981810098e+00 5.690960370080801883e-02 -1.540274846415744570e+01 3.999616943079468418e-09
1.765000000000000000e+03 3.378574368620488144e+02 7.210353459330665515e+00 5.686755712036985905e-02 -1.517865981465213565e+01 3.995873217922530565e-09
1.766000000000000000e+03 3.372858763380187384e+02 7.179620783850790389e+00 5.682527094330853956e-02 -1.495559319578436330e+01 3.992134198412178053e-09
1.767000000000000000e+03 3.366998060989334931e+02 7.150224592513211519e+00 5.678274363324769397e-02 -1.473201440414688967e+01 3.988400825953046745e-09
1.768000000000000000e+03 3.360992050698224034e+02 7.122311409306290919e+00 5.673997375430920448e-02 -1.450935962843921168e+01 3.984674038393436847e-09
1.769000000000000000e+03 3.354914756049202538e+02 7.095730933842373744e+00 5.669695997354914918e-02 -1.428832265054469097e+01 3.980951925856606925e-09
1.770000000000000000e+03 3.348617409829428766e+02 7.070407322632968672e+00 5.665370106337333511e-02 -1.406662717150607911e+01 3.977235427077997638e-09
1.771000000000000000e+03 3.342248247774031711e+02 7.046561957779416296e+00 5.661019590393025214e-02 -1.384645244989518176e+01 3.973525477252783626e-09
1.772000000000000000e+03 3.335806971021643790e+02 7.023970884325922093e+00 5.656644348557746116e-02 -1.362775025257188055e+01 3.969820171814749457e-09
1.773000000000000000e+03 3.329070489824321157e+02 7.002707372522091411e+00 5.652244291127630355e-02 -1.340824486782801372e+01 3.966120446842202535e-09
1.774000000000000000e+03 3.322335486013906802e+02 6.982844892492090949e+00 5.647819339894139673e-02 -1.319160130591149738e+01 3.962427234889166197e-09
1.775000000000000000e+03 3.315453081726909659e+02 6.964308601307712898e+00 5.643369428367649154e-02 -1.297554431192620328e+01 3.958738636675980149e-09
1.776000000000000000e+03 3.308497145639972814e+02 6.947023854962608880e+00 5.638894502001833703e-02 -1.276002656610303632e+01 3.955055585635816791e-09
1.777000000000000000e+03 3.301244499217972930e+02 6.931213232745456310e+00 5.634394518396896451e-02 -1.254722869643773997e+01 3.951379011693452946e-09
1.778000000000000000e+03 3.293991735476801637e+02 6.916579717759655743e+00 5.629869447493286716e-02 -1.233487622869095723e+01 3.947707020831953207e-09
1.779000000000000000e+03 3.286589887762742705e+02 6.903346283587537435e+00 5.625319271751984262e-02 -1.212440778624596582e+01 3.944040543851282091e-09
1.780000000000000000e+03 3.279112736050400372e+02 6.891364818347351040e+00 5.620743986313535279e-02 -1.191503460231980327e+01 3.940380508058798586e-09
1.781000000000000000e+03 3.271559782010927506e+02 6.880635917391344947e+00 5.616143599142094794e-02 -1.170745334452310082e+01 3.936725024676606685e-09
1.782000000000000000e+03 3.263707736602299860e+02 6.871234625893778869e+00 5.611518131144229565e-02 -1.150161843926436944e+01 3.933075021883319828e-09
1.783000000000000000e+03 3.255853082683199773e+02 6.863087668827697385e+00 5.606867616270937854e-02 -1.129748464599420643e+01 3.929431424380635059e-09
1.784000000000000000e+03 3.247995256401960660e+02 6.856121962079896548e+00 5.602192101591760287e-02 -1.109426450628513194e+01 3.925792348606158348e-09
1.785000000000000000e+03 3.239910903611890944e+02 6.850487379703547930e+00 5.597491647346670290e-02 -1.089414116774241137e+01 3.922159654197641260e-09
1.786000000000000000e+03 3.231747930064101979e+02 6.846036958558417318e+00 5.592766326973429986e-02 -1.069558533274175893e+01 3.918531461056679808e-09
1.787000000000000000e+03 3.223505707878843509e+02 6.842920946588970210e+00 5.588016227104999206e-02 -1.049855320698945604e+01 3.914908693019108148e-09
1.788000000000000000e+03 3.215183588296125663e+02 6.840918494740779288e+00 5.583241447542063030e-02 -1.030522907290050760e+01 3.911292270469798495e-09
1.789000000000000000e+03 3.206706645706241829e+02 6.840105961266230494e+00 5.578442101198126390e-02 -1.011259967529062465e+01 3.907680318486925847e-09
1.790000000000000000e+03 3.198074190460628188e+02 6.840485628420689856e+00 5.573618314016988429e-02 -9.922850106877731946e+00 3.904073758316234098e-09
1.791000000000000000e+03 3.189434025463269791e+02 6.841985700300652340e+00 5.568770224862767959e-02 -9.735938193588838274e+00 3.900473507767946171e-09
1.792000000000000000e+03 3.180711165292669307e+02 6.844683069325821378e+00 5.563897985379273603e-02 -9.550337067168007010e+00 3.896877697073651694e-09
1.793000000000000000e+03 3.171756349104223887e+02 6.848506288867204361e+00 5.559001759827489342e-02 -9.367490550081447154e+00 3.893288172098156259e-09
1.794000000000000000e+03 3.162865834812595267e+02 6.853384083273785343e+00 5.554081724890896216e-02 -9.187357790215482822e+00 3.889703066495859176e-09
1.795000000000000000e+03 3.153890324553518667e+02 6.859542370300565572e+00 5.549138069459012140e-02 -9.009898395363682866e+00 3.886123297221417227e-09
1.796000000000000000e+03 3.144531990174256748e+02 6.866687439691016692e+00 5.544170994383632728e-02 -8.834329879998884749e+00 3.882549777819484749e-09
1.797000000000000000e+03 3.135458317501736474e+02 6.874822769167361791e+00 5.539180712212678215e-02 -8.662097924326619847e+00 3.878980647059591277e-09
1.798000000000000000e+03 3.126148675637202246e+02 6.884026252832231130e+00 5.534167446899654341e-02 -8.491678445615914228e+00 3.875417742281579306e-09
1.799000000000000000e+03 3.116750723776075347e+02 6.894375941985601663e+00 5.529131433495338560e-02 -8.324518106803987294e+00 3.871859205652396917e-09
1.800000000000000000e+03 3.107337849301490564e+02 6.905727273361052632e+00 5.524072917816098827e-02 -8.160578949871139187e+00 3.868305949867479261e-09
1.801000000000000000e+03 3.097909103364353314e+02 6.918010782761154331e+00 5.518992156094600088e-02 -7.998784927347114326e+00 3.864758884251168794e-09
1.802000000000000000e+03 3.088463262662578472e+02 6.931234177071903702e+00 5.513889414620490315e-02 -7.840292142810153742e+00 3.861216156115856684e-09
1.803000000000000000e+03 3.078850512701805542e+02 6.945480255856603335e+00 5.508764969361600039e-02 -7.685218625958473382e+00 3.857679594421421299e-09
1.804000000000000000e+03 3.069069538501311740e+02 6.960609191338130941e+00 5.503619105572534614e-02 -7.532123560418076735e+00 3.854147349866187774e-09
